route stop id,stop number,address id,arrival time,departure time,stop type,unplanned,arrival_driver_id,departure_driver_id,bill_of_lading_id,number of orders,weight of orders,quantity of pieces on orders
140747,3,681,03/06/2019 14:45,03/06/2019 15:24,,false,114,114,80191,4,16812,16
100941,1,30067,06/19/2018 11:35,06/19/2018 12:23,,false,96,96,66399,1,44392,83
143390,5,194,03/19/2019 10:52,03/19/2019 11:38,,false,88,88,80981,3,6005,5
107927,3,144,08/09/2018 12:58,08/09/2018 14:26,,false,107,107,68933,1,43310,45
125865,2,291,11/27/2018 10:46,11/27/2018 11:15,,false,112,112,74857,1,20180,16
100283,1,1775,06/15/2018 12:29,06/15/2018 14:46,,false,76,76,66171,1,26349,69
102038,1,121,06/28/2018 10:20,06/28/2018 11:21,,false,93,93,66832,1,48430,21
156802,3,217,06/11/2019 13:25,06/11/2019 15:36,,false,80,80,85821,1,45884,571
162837,3,249,07/26/2019 12:08,07/26/2019 13:33,,false,108,108,88169,1,7132,4
147391,3,406,04/05/2019 12:24,04/05/2019 13:43,,false,108,108,82126,3,25528,77
155566,2,435,06/03/2019 09:24,06/03/2019 09:44,,false,107,107,85312,1,6710,1
159968,10,38064,07/03/2019 16:00,07/03/2019 16:45,,false,104,104,87097,1,319,1
124885,1,30994,11/20/2018 13:58,11/20/2018 14:26,,false,116,116,74656,3,20560,22
8467,1,17,08/08/2016 08:49,08/08/2016 10:25,,false,,,31598,1,5133,11
118272,1,74,10/10/2018 06:48,10/10/2018 07:52,,false,122,122,72179,3,44965,23
187177,2,5004,01/10/2020 10:57,01/10/2020 11:13,,false,118,118,96828,1,774,24
181572,3,270,12/02/2019 10:24,12/02/2019 10:52,,false,123,123,94829,4,20892,13
37293,3,1571,03/02/2018 10:08,03/02/2018 10:29,,false,81,81,60881,1,508,38
154945,4,468,05/29/2019 14:35,05/29/2019 15:12,,false,130,130,85104,1,9659,183
152272,2,100,05/09/2019 13:50,05/09/2019 15:57,,false,89,89,84035,2,31611,27
4430,2,4,05/18/2016 13:02,05/18/2016 13:45,,false,,,28001,2,26541,14
103125,2,461,07/09/2018 09:08,07/09/2018 09:31,,false,82,82,67274,2,24859,26
137233,4,150,02/18/2019 13:20,02/18/2019 13:30,,false,113,113,79172,1,3565,4
132475,2,147,01/22/2019 08:25,01/22/2019 08:51,,false,113,113,77603,1,214,1
170112,1,49,09/18/2019 10:59,09/18/2019 11:35,,false,112,112,90943,1,3520,4
137040,3,293,02/15/2019 10:36,02/15/2019 10:51,,false,114,114,79106,1,3267,2
100074,2,197,06/14/2018 08:08,06/14/2018 09:11,,false,93,93,66109,2,20400,105
114876,2,84,09/18/2018 14:34,09/18/2018 14:56,,false,107,107,70974,1,1974,25
126391,2,29028,11/30/2018 10:03,11/30/2018 10:52,,false,103,103,75113,1,5894,4
179485,1,311,11/15/2019 08:56,11/15/2019 09:16,,false,107,107,94113,1,4692,6
146147,4,541,04/01/2019 11:19,04/01/2019 11:41,,false,108,108,81818,1,6291,6
162388,3,40245,07/25/2019 11:28,07/25/2019 11:57,,false,98,98,88124,1,1170,-7
98185,3,167,06/04/2018 13:25,06/04/2018 14:00,,false,114,114,65550,2,3288,40
140568,2,1775,03/05/2019 14:25,03/05/2019 15:21,,false,124,124,80158,1,7966,10
33768,1,5620,12/28/2017 11:13,12/28/2017 11:26,,false,74,74,57699,1,3240,4
88731,2,410,04/05/2018 10:49,04/05/2018 11:15,,false,82,82,62554,1,9515,8
147855,4,36468,04/09/2019 11:15,04/09/2019 12:11,,false,106,106,82295,1,1356,-1
107912,2,397,08/09/2018 10:59,08/09/2018 11:25,,false,108,108,68727,1,1112,5
101173,3,269,06/21/2018 09:33,06/21/2018 10:38,,false,108,108,66500,3,8965,5
115069,1,259,09/19/2018 09:49,09/19/2018 10:15,,false,76,76,71065,1,8640,1
121340,2,33799,10/26/2018 14:54,10/26/2018 15:24,,false,121,121,73235,4,21641,148
124108,1,45,11/14/2018 12:44,11/14/2018 13:36,,false,123,123,74345,2,590,3
150870,1,38849,04/30/2019 10:34,04/30/2019 10:59,,false,124,124,83476,1,1203,22
165743,1,270,08/16/2019 07:41,08/16/2019 08:10,,false,118,118,89278,1,49650,85
116127,3,29,09/27/2018 11:27,09/27/2018 11:52,,false,112,112,71515,1,1680,2
127341,2,157,12/07/2018 07:49,12/07/2018 08:04,,false,80,80,75510,1,4086,37
154400,6,256,05/23/2019 13:00,05/23/2019 13:10,,false,126,126,84876,1,2450,2
93864,3,158,05/07/2018 09:21,05/07/2018 09:45,,false,80,80,64203,1,2964,10
176465,3,306,10/28/2019 12:37,10/28/2019 13:04,,false,97,97,93066,1,5599,19
122549,3,1177,11/05/2018 08:32,11/05/2018 08:52,,false,102,102,73559,1,5210,20
139501,2,75,02/28/2019 16:00,02/28/2019 16:15,,false,128,128,79893,1,2025,1
180376,1,15,11/21/2019 13:39,11/21/2019 16:26,,false,75,75,94429,1,42904,76
133721,1,168,01/29/2019 09:43,01/29/2019 12:10,,false,120,120,78004,1,45864,219
114654,4,32,09/18/2018 12:42,09/18/2018 14:26,,false,112,112,70962,3,7403,26
94090,3,734,05/08/2018 10:56,05/08/2018 11:30,,false,81,81,64283,5,27015,26
120075,1,228,10/19/2018 12:33,10/19/2018 13:50,,false,102,102,72844,1,36342,28
150989,4,150,05/01/2019 09:39,05/01/2019 10:44,,false,78,78,83527,1,546,7
1004,1,52,03/08/2016 07:16,03/08/2016 08:23,,false,,,24810,1,7347,93
34171,1,2716,01/08/2018 09:32,01/08/2018 09:49,,false,83,83,58095,1,415,4
178387,4,37381,11/08/2019 13:24,11/08/2019 13:40,,false,98,98,93750,1,3885,2
1574,2,720,03/21/2016 09:50,03/21/2016 11:32,,false,,,25344,1,37915,26
90091,3,406,04/13/2018 11:44,04/13/2018 12:14,,false,82,82,63027,1,37800,7
162071,3,681,07/22/2019 11:20,07/23/2019 01:05,,false,75,75,87865,4,13245,36
178217,1,503,11/07/2019 09:18,11/07/2019 09:47,,false,93,93,93689,1,527,4
187799,2,71,01/15/2020 16:07,01/15/2020 16:56,,false,95,95,97064,4,28660,397
117732,1,99,10/04/2018 10:15,10/04/2018 11:00,,false,108,108,71959,2,13719,16
161030,2,5091,07/12/2019 07:50,07/12/2019 07:57,,false,98,98,87393,1,5120,22
160286,1,560,07/08/2019 08:56,07/08/2019 10:45,,false,126,126,87194,1,45836,93
184718,4,61,12/20/2019 05:26,12/20/2019 07:30,,false,76,76,95942,2,3014,32
136480,3,8370,02/13/2019 08:48,02/13/2019 09:48,,false,88,88,78896,1,8280,22
162546,3,75,07/24/2019 11:25,07/24/2019 12:28,,false,123,123,88043,1,18686,33
117137,1,100,10/01/2018 13:15,10/01/2018 13:45,,false,92,92,71693,2,1150,7
181457,1,5197,11/27/2019 14:14,11/27/2019 15:56,,false,89,89,94784,2,23309,67
120964,3,237,10/25/2018 07:35,10/25/2018 08:25,,false,106,106,73011,1,6534,2
184919,4,40233,12/23/2019 07:31,12/23/2019 08:33,,false,80,80,96016,2,43980,40
149654,8,541,04/23/2019 12:40,04/23/2019 13:01,,false,78,78,83017,1,3167,2
141347,1,386,03/08/2019 12:00,03/08/2019 12:30,,false,93,93,80454,1,1588,5
109798,4,95,08/21/2018 10:35,08/21/2018 10:51,,false,80,80,69507,1,5216,5
38779,1,121,03/26/2018 15:58,03/26/2018 17:00,,false,112,112,62080,1,45748,74
97552,3,506,05/30/2018 12:20,05/30/2018 12:54,,false,113,113,65333,1,400,1
133786,4,102,01/29/2019 12:15,01/29/2019 13:11,,false,123,123,78034,1,1670,24
145291,3,100,03/27/2019 14:45,03/27/2019 14:48,,false,89,89,81566,3,1888,4
92615,3,532,04/27/2018 10:18,04/27/2018 10:39,,false,91,91,63762,1,721,12
127616,5,36552,12/10/2018 16:03,12/10/2018 16:50,,false,114,114,75557,1,638,10
93620,2,29860,05/04/2018 15:02,05/04/2018 15:45,,false,112,112,64139,2,34714,71
144984,1,102,03/26/2019 08:23,03/26/2019 09:00,,false,127,127,81451,1,21352,12
37010,4,5232,02/26/2018 11:48,02/26/2018 12:07,,false,107,107,60609,1,2280,2
107094,2,461,08/03/2018 09:43,08/03/2018 14:58,,false,116,116,68642,1,10060,11
129282,2,103,12/26/2018 09:19,12/26/2018 11:05,,false,77,77,76324,1,17520,197
102005,4,7826,06/27/2018 13:25,06/27/2018 13:41,,false,93,93,66823,1,160,1
91218,4,404,04/18/2018 14:54,04/18/2018 16:32,,false,106,106,63276,3,3397,43
175881,4,167,10/23/2019 14:56,10/23/2019 16:34,,false,114,114,92811,3,21870,3
165734,2,97,08/15/2019 12:21,08/15/2019 12:41,,false,118,118,89268,1,1097,2
10945,2,291,09/27/2016 10:21,09/27/2016 11:58,,false,,,33752,2,34170,41
105578,1,33799,07/24/2018 12:24,07/24/2018 13:01,,false,74,74,68117,1,40194,77
116324,3,11,09/28/2018 11:45,09/28/2018 14:52,,false,106,106,71594,2,4248,2
127316,4,61,12/07/2018 13:31,12/07/2018 13:39,,false,108,108,75509,1,1288,1
136352,1,373,02/12/2019 12:05,02/12/2019 14:05,,false,90,90,78862,2,19892,43
160956,2,1571,07/12/2019 09:32,07/12/2019 10:26,,false,112,112,87450,3,9059,23
189924,1,36449,01/28/2020 08:23,01/28/2020 08:57,,false,140,140,97823,1,2679,16
2553,2,215,04/08/2016 15:04,04/11/2016 07:35,,false,,,26219,1,825,0
115998,2,226,09/26/2018 09:03,09/26/2018 09:13,,false,76,76,71444,1,496,4
16466,2,532,01/19/2017 09:00,01/19/2017 10:15,,false,,,39303,1,328,2
35877,1,15,02/06/2018 08:05,02/06/2018 08:57,,false,106,106,59557,4,6371,279
145523,1,53,03/28/2019 09:15,03/28/2019 13:04,,false,123,123,81630,4,17532,32
90988,1,291,04/17/2018 09:43,04/17/2018 10:12,,false,76,76,63200,1,244,12
115306,2,1305,09/26/2018 11:24,09/26/2018 12:34,,false,95,95,71185,2,46350,31
147488,5,1622,04/05/2019 13:30,04/05/2019 13:54,,false,98,98,82171,1,2172,6
112095,4,1177,09/04/2018 14:08,09/04/2018 14:16,,false,102,102,70132,1,2068,4
122098,2,33757,11/05/2018 13:22,11/05/2018 13:36,,false,101,101,73704,1,9135,15
160828,5,38359,07/11/2019 15:25,07/11/2019 15:30,,false,106,106,87402,1,1176,6
169714,1,169,09/16/2019 09:22,09/16/2019 10:17,,false,107,107,90795,1,47520,24
188909,1,34038,01/22/2020 08:37,01/22/2020 08:56,,false,81,81,97447,1,500,1
4151,1,5680,05/12/2016 13:49,05/12/2016 16:20,,false,,,27744,2,7232,10
184203,3,29665,12/20/2019 07:07,12/20/2019 12:26,,false,88,88,95852,2,31682,38
145589,1,132,03/29/2019 07:56,03/29/2019 09:14,,false,118,118,81651,1,33421,2
160850,2,37363,07/11/2019 09:56,07/11/2019 10:26,,false,118,118,87394,1,5215,12
124301,1,36241,11/15/2018 07:45,11/15/2018 08:48,,false,85,85,74434,1,43200,150
140021,2,465,03/04/2019 07:54,03/04/2019 08:45,,false,84,84,80049,1,80,1
105140,2,574,07/20/2018 09:11,07/20/2018 10:12,,false,80,116,67955,2,44354,435
96262,2,936,05/22/2018 14:30,05/22/2018 15:01,,false,112,112,65027,1,4203,4
154619,2,32121,05/24/2019 10:32,05/24/2019 11:43,,false,129,129,84968,2,39330,48
173735,3,5004,10/09/2019 09:14,10/09/2019 10:26,,false,126,126,92126,1,1911,73
122011,4,404,10/31/2018 12:13,10/31/2018 12:43,,false,121,121,73474,2,2690,26
185068,1,43152,12/23/2019 13:11,12/23/2019 13:27,,false,123,123,96069,1,288,3
140959,2,647,03/07/2019 10:43,03/07/2019 11:03,,false,108,108,80311,3,2080,14
145485,3,37785,03/28/2019 13:43,03/28/2019 14:53,,false,95,95,81619,1,43736,142
7650,1,771,07/22/2016 07:38,07/22/2016 10:40,,false,,,30896,1,5002,15
103077,3,7778,07/09/2018 11:48,07/09/2018 14:27,,false,90,90,67209,1,11285,4
10508,1,291,09/16/2016 08:07,09/16/2016 13:15,,false,,,33247,1,48000,16
136781,2,86,02/14/2019 08:56,02/14/2019 09:21,,false,101,101,79027,2,10197,42
122246,2,324,11/01/2018 14:34,11/01/2018 14:53,,false,118,118,73581,1,5884,33
110585,4,1177,08/24/2018 13:11,08/24/2018 13:50,,false,102,102,69640,2,7788,87
97531,6,769,05/30/2018 13:49,05/30/2018 13:58,,false,78,78,65318,2,1605,4
189254,2,560,01/23/2020 11:51,01/23/2020 12:06,,false,76,76,97580,1,46710,6
117907,1,34903,10/08/2018 08:49,10/08/2018 09:02,,false,101,101,72036,1,4127,6
186915,4,1040,01/13/2020 13:21,01/13/2020 15:50,,false,140,140,96895,1,4512,-64
35002,2,5232,01/23/2018 11:45,01/23/2018 12:02,,false,107,107,58856,1,3900,1
22529,1,132,05/22/2017 13:11,05/22/2017 13:16,,false,,,45962,1,43050,41
126299,2,175,11/30/2018 10:25,11/30/2018 10:55,,false,101,101,75121,1,360,4
134681,6,210,02/04/2019 13:53,02/04/2019 14:11,,false,114,114,78357,1,10000,5
95487,1,107,05/16/2018 09:14,05/16/2018 13:06,,false,76,76,64731,1,3202,16
176980,4,11,10/30/2019 12:29,10/30/2019 14:23,,false,126,126,93267,1,23463,6
8724,3,17,08/12/2016 09:57,08/12/2016 10:36,,false,,,31850,1,816,2
92434,3,249,04/26/2018 11:01,04/26/2018 11:32,,false,78,78,63661,3,11133,21
159758,5,30014,07/02/2019 10:32,07/02/2019 10:44,,false,126,126,87026,1,16380,11
181738,3,538,12/03/2019 11:16,12/03/2019 11:26,,false,140,140,94886,1,328,2
102502,2,165,07/03/2018 11:53,07/03/2018 12:15,,false,108,108,67054,2,5400,2
119289,1,71,10/15/2018 08:45,10/15/2018 10:13,,false,116,116,72506,4,36007,77
164324,1,519,08/06/2019 09:32,08/06/2019 10:08,,false,120,120,88717,4,21715,8
164833,1,394,08/09/2019 07:55,08/09/2019 08:42,,false,107,107,88912,5,4942,18
124033,1,145,11/14/2018 12:10,11/14/2018 13:15,,false,114,114,74314,5,17102,17
185181,5,167,12/26/2019 08:50,12/26/2019 09:25,,false,114,114,96114,1,12180,5
91219,2,1691,04/18/2018 11:39,04/18/2018 12:15,,false,106,106,63276,1,1335,16
176471,2,1571,10/28/2019 10:28,10/28/2019 11:00,,false,81,81,93068,3,10049,153
166980,1,211,08/26/2019 11:32,08/26/2019 12:02,,false,75,75,89773,1,6484,11
7054,1,102,07/12/2016 13:36,07/12/2016 14:09,,false,,,30337,2,44280,7
112891,5,739,09/12/2018 14:59,09/12/2018 15:17,,false,102,102,70525,3,1621,3
119620,2,769,10/17/2018 09:08,10/17/2018 10:22,,false,80,80,72642,5,23895,27
150889,2,27446,04/30/2019 13:05,04/30/2019 13:42,,false,98,98,83487,2,13315,5
130167,1,5232,01/08/2019 09:40,01/08/2019 10:37,,false,124,124,76710,1,14559,13
170916,1,394,09/24/2019 07:50,09/24/2019 08:35,,false,107,107,91211,6,2592,10
174586,2,869,10/15/2019 08:48,10/15/2019 14:27,,false,76,76,92395,8,18626,45
190770,2,75,01/31/2020 10:42,01/31/2020 11:07,,false,118,118,98091,1,252,-1
147897,3,29029,04/09/2019 08:26,04/09/2019 08:49,,false,98,98,82321,2,14113,122
1683,3,61,03/22/2016 08:49,03/22/2016 10:17,,false,,,25401,4,12798,23
135851,3,35,02/12/2019 13:00,02/12/2019 13:41,,false,93,93,78716,1,3665,1
9251,4,586,08/24/2016 12:30,08/24/2016 14:13,,false,,,32300,2,7895,6
35535,1,6327,01/31/2018 10:59,01/31/2018 12:29,,false,83,83,59263,2,48793,116
7908,3,5439,07/28/2016 12:07,07/28/2016 13:24,,false,,,31153,1,463,3
28961,1,29404,09/28/2017 14:50,09/29/2017 06:41,,false,,,53009,1,420,2
107354,4,183,08/06/2018 11:00,08/06/2018 11:27,,false,108,108,68709,1,17100,6
159609,3,32,07/01/2019 12:52,07/01/2019 14:29,,false,130,130,86950,4,8593,7
161177,8,5629,07/15/2019 10:26,07/15/2019 10:57,,false,113,113,87532,1,5684,7
155371,1,32,05/31/2019 10:36,05/31/2019 14:08,,false,126,126,85272,6,43118,97
93672,2,1167,05/04/2018 14:39,05/04/2018 15:22,,false,116,116,64155,2,10144,33
186683,1,560,01/08/2020 15:57,01/08/2020 17:39,,false,106,106,96661,1,48266,96
148307,1,6200,04/11/2019 08:48,04/11/2019 09:21,,false,123,123,82502,1,8915,2
132524,3,36908,01/23/2019 10:55,01/23/2019 11:21,,false,124,124,77616,1,4850,1
146222,1,132,04/01/2019 13:27,04/01/2019 15:26,,false,89,89,81837,1,33421,2
109543,1,674,08/20/2018 07:22,08/20/2018 09:57,,false,88,88,69455,1,13260,10
123765,2,221,11/13/2018 10:43,11/13/2018 13:25,,false,80,80,74209,1,36328,60
187260,1,53,01/13/2020 10:41,01/13/2020 14:00,,false,123,123,96856,5,44464,125
118315,1,15,10/09/2018 14:47,10/09/2018 16:57,,false,73,73,72197,3,5182,20
37736,1,259,03/09/2018 10:52,03/09/2018 11:26,,false,112,112,61259,1,7901,10
101990,1,128,06/28/2018 13:21,06/28/2018 14:41,,false,95,95,66759,5,19544,43
151352,7,249,05/03/2019 12:47,05/03/2019 13:00,,false,80,116,83672,1,9989,10
110387,4,132,08/23/2018 12:26,08/23/2018 13:45,,false,112,112,69678,4,16667,59
165578,9,99,08/15/2019 12:04,08/15/2019 12:13,,false,113,113,89227,1,6346,18
171885,8,446,10/01/2019 09:00,10/01/2019 09:34,,false,75,75,91527,1,637,2
190689,1,27,01/31/2020 08:52,01/31/2020 10:13,,false,126,126,98064,1,36683,31
179076,1,560,11/13/2019 09:13,11/13/2019 09:45,,false,123,123,93984,1,4008,300
22456,2,249,05/19/2017 10:13,05/22/2017 09:18,,false,,,45874,5,36603,202
114981,4,506,09/19/2018 09:53,09/19/2018 10:11,,false,113,113,71040,1,10954,3
164842,6,167,08/09/2019 14:31,08/09/2019 14:47,,false,114,114,88911,1,4532,8
178415,1,990,11/08/2019 09:37,11/08/2019 10:48,,false,106,106,93756,1,8364,211
105525,1,15,07/24/2018 09:13,07/24/2018 10:34,,false,93,93,68100,2,16832,34
124859,3,94,11/20/2018 11:45,11/20/2018 13:50,,false,106,106,74651,7,4416,31
110894,2,703,08/28/2018 11:52,08/28/2018 12:31,,false,108,108,69875,1,2364,13
38042,2,150,03/15/2018 14:15,03/15/2018 15:01,,false,108,108,61516,1,42140,215
130953,2,36417,01/11/2019 14:11,01/11/2019 14:39,,false,106,106,77055,1,853,1
129719,2,1398,01/02/2019 08:35,01/02/2019 09:25,,false,107,107,76508,1,5120,47
25456,1,17,07/18/2017 12:50,07/19/2017 16:28,,false,,,49144,5,23420,16
143747,3,195,03/20/2019 15:02,03/20/2019 15:08,,false,104,104,81100,1,423,-2
190670,3,35000,01/31/2020 11:14,01/31/2020 11:56,,false,107,107,98058,1,10367,195
175748,4,34122,10/22/2019 14:17,10/22/2019 14:54,,false,123,123,92773,3,11886,241
128671,2,32582,12/18/2018 12:02,12/18/2018 13:30,,false,90,90,76038,4,11220,34
132925,1,160,03/11/2019 06:58,03/11/2019 07:38,,false,90,90,80516,1,3198,2
152035,1,181,05/08/2019 06:20,05/08/2019 07:57,,false,81,81,83954,1,1200,3
161494,2,40513,07/17/2019 08:03,07/17/2019 08:35,,false,98,98,87700,1,5639,7
101777,4,435,06/26/2018 12:46,06/26/2018 13:13,,false,114,114,66715,1,7626,2
9003,3,1534,08/18/2016 11:42,08/18/2016 14:15,,false,,,32079,1,51,3
11132,1,1,09/29/2016 13:28,09/29/2016 16:29,,false,,,33862,2,46147,43
186892,2,4130,01/09/2020 12:05,01/09/2020 17:43,,false,107,107,96731,1,10200,40
95842,1,3487,05/18/2018 10:57,05/18/2018 11:30,,false,77,77,64881,2,9328,65
116338,2,29,09/28/2018 11:23,09/28/2018 11:39,,false,118,118,71597,1,460,4
130385,1,31646,01/09/2019 08:08,01/10/2019 08:06,,false,85,85,76789,5,34386,395
156017,2,5232,06/05/2019 12:19,06/05/2019 15:40,,false,118,118,85527,2,2349,6
116344,5,108,09/28/2018 12:02,09/28/2018 12:16,,false,76,76,71599,1,1530,20
167468,9,52,08/30/2019 13:00,08/30/2019 13:15,,false,107,107,89954,1,8482,40
137012,6,9,02/18/2019 08:31,02/18/2019 09:02,,false,95,95,79102,1,5209,17
171970,2,41771,10/01/2019 11:20,10/01/2019 11:48,,false,124,124,91672,1,320,4
118945,7,108,10/11/2018 10:55,10/11/2018 11:09,,false,76,76,72292,1,498,6
7074,5,5515,07/12/2016 14:42,07/12/2016 16:12,,false,,,30345,1,11671,14
157205,5,758,06/13/2019 09:25,06/13/2019 10:16,,false,114,114,85981,2,4375,7
164840,2,235,08/11/2019 12:26,08/12/2019 06:01,,false,114,114,88911,2,2180,12
176093,3,1571,10/24/2019 11:31,10/24/2019 11:47,,false,81,81,92877,1,1723,7
165239,1,32,08/13/2019 07:28,08/13/2019 08:11,,false,126,126,89089,1,46954,382
185293,3,27446,12/27/2019 12:54,12/27/2019 13:21,,false,98,98,95904,1,810,1
187089,5,150,01/10/2020 10:42,01/10/2020 11:10,,false,108,108,96798,2,3902,4
158670,1,30762,06/24/2019 12:44,06/24/2019 18:00,,false,116,116,86542,1,42140,215
190787,5,34122,01/31/2020 11:29,01/31/2020 11:54,,false,123,123,98094,3,13795,268
163279,3,39746,07/30/2019 11:45,07/30/2019 12:50,,false,80,80,88313,1,2148,15
96908,1,226,05/25/2018 08:17,05/25/2018 08:33,,false,96,96,65216,2,4128,6
156949,2,734,06/12/2019 09:50,06/12/2019 10:32,,false,131,131,85875,1,7600,2
10722,1,261,09/21/2016 14:31,09/21/2016 16:28,,false,,,33488,1,31016,164
113061,4,27446,09/06/2018 14:21,09/06/2018 14:39,,false,103,103,70278,2,13863,12
139714,2,91,03/01/2019 13:21,03/01/2019 13:45,,false,106,106,79959,1,4030,32
154826,3,560,05/28/2019 10:51,05/28/2019 12:05,,false,127,127,85040,1,828,1
177194,1,434,10/31/2019 06:40,10/31/2019 07:23,,false,124,124,93333,1,6708,7
178124,2,5153,11/07/2019 11:24,11/07/2019 12:54,,false,77,77,93664,1,627,2
121512,4,311,10/29/2018 12:27,10/29/2018 13:08,,false,114,114,73269,3,14896,22
139004,3,270,02/26/2019 13:55,02/26/2019 14:30,,false,75,75,79731,3,31212,42
177592,2,612,11/04/2019 10:04,11/04/2019 12:39,,false,126,126,93472,1,5000,4
92587,1,217,04/27/2018 06:05,04/27/2018 07:55,,false,78,78,63737,1,5237,27
114967,3,61,09/19/2018 08:24,09/19/2018 09:51,,false,80,80,71034,2,7507,41
128191,1,734,12/13/2018 10:25,12/13/2018 11:06,,false,77,77,75853,1,7554,6
149034,1,5207,04/17/2019 09:48,04/17/2019 09:58,,false,122,122,82790,1,25200,21
171558,1,4,09/26/2019 08:32,09/26/2019 09:15,,false,124,124,91420,2,10733,18
89464,1,734,04/10/2018 08:12,04/10/2018 09:19,,false,77,77,62799,5,35647,40
183281,6,387,12/12/2019 13:29,12/12/2019 13:52,,false,113,113,95435,1,2905,3
119173,1,560,10/15/2018 11:27,10/15/2018 14:02,,false,82,82,72445,2,24929,26
162976,1,217,07/29/2019 12:00,07/29/2019 14:45,,false,106,106,88209,1,44216,208
109301,2,1169,08/17/2018 08:24,08/17/2018 09:01,,false,113,113,69369,1,3640,1
190756,2,487,01/31/2020 07:21,01/31/2020 10:19,,false,106,106,98090,1,425,5
8824,1,5004,08/15/2016 08:44,08/15/2016 09:57,,false,,,31886,1,1048,47
143700,1,142,03/20/2019 07:39,03/20/2019 08:19,,false,107,107,81085,1,519,2
189553,2,4552,01/24/2020 13:45,01/24/2020 14:59,,false,89,89,97678,1,20013,17
95064,4,120,05/14/2018 15:12,05/14/2018 15:24,,false,81,81,64587,1,9276,2
2086,1,280,03/31/2016 10:21,03/31/2016 11:06,,false,,,25814,1,13664,16
163863,1,71,08/02/2019 10:58,08/02/2019 13:44,,false,85,85,88524,1,7100,20
128085,4,150,12/13/2018 11:37,12/13/2018 12:15,,false,88,88,75818,2,2703,8
124610,2,179,11/19/2018 12:00,11/19/2018 12:39,,false,80,80,74558,4,6207,9
140753,4,295,03/06/2019 16:09,03/06/2019 18:18,,false,114,114,80191,1,10480,2
120250,2,465,10/22/2018 11:03,10/22/2018 12:05,,false,77,77,72912,2,38596,41
151257,1,32,05/02/2019 14:11,05/02/2019 14:44,,false,106,106,83626,1,840,2
152638,3,431,05/13/2019 06:56,05/13/2019 07:25,,false,88,88,84187,1,2026,3
190210,1,118,01/30/2020 08:59,01/30/2020 11:11,,false,77,77,97922,3,12424,70
187205,1,449,01/10/2020 08:27,01/10/2020 10:15,,false,123,123,96788,1,3234,33
114868,5,27,09/18/2018 16:12,09/18/2018 16:29,,false,107,107,70974,1,0,1
179497,1,27939,11/15/2019 06:50,11/15/2019 07:46,,false,98,98,94119,2,24652,153
181833,1,15,12/03/2019 12:56,12/03/2019 13:13,,false,118,118,94902,1,78,2
156214,2,394,06/06/2019 06:25,06/06/2019 07:37,,false,75,75,85587,1,856,1
168199,6,32176,09/05/2019 11:12,09/05/2019 11:57,,false,113,113,90230,1,7680,1
189215,2,52,01/23/2020 10:08,01/23/2020 10:37,,false,107,107,97567,1,18309,170
16240,5,468,01/16/2017 09:10,01/16/2017 09:23,,false,,,39102,1,2870,80
107141,1,33560,08/03/2018 07:30,08/03/2018 07:51,,false,96,96,68665,1,4050,2
183548,1,777,12/12/2019 13:10,12/12/2019 13:23,,false,123,123,95522,1,368,5
129794,3,168,01/03/2019 08:58,01/03/2019 09:26,,false,80,80,76548,1,6750,-3
150513,3,99,04/29/2019 12:24,04/29/2019 12:51,,false,108,108,83358,1,600,1
163008,1,74,07/29/2019 11:53,07/29/2019 15:47,,false,103,103,88229,1,44072,25
146880,3,774,04/03/2019 12:51,04/03/2019 13:01,,false,81,81,81973,1,2123,3
170372,1,41650,09/20/2019 07:31,09/20/2019 07:57,,false,81,81,91036,1,379,11
138940,2,391,02/26/2019 10:44,02/26/2019 11:15,,false,113,113,79693,1,2262,309
158370,1,175,06/21/2019 05:43,06/21/2019 06:24,,false,98,98,86435,2,33482,74
187538,4,70,01/14/2020 11:43,01/14/2020 11:56,,false,108,108,96972,1,1249,1
114398,6,249,09/17/2018 13:10,09/17/2018 13:44,,false,108,108,70871,1,653,1
176016,2,15,10/23/2019 12:22,10/23/2019 12:59,,false,116,116,92873,2,1630,12
135401,1,532,02/07/2019 08:07,02/07/2019 09:19,,false,118,118,78532,1,27059,21
126347,1,32,11/30/2018 14:36,11/30/2018 15:22,,false,89,89,75075,1,46332,9
175263,1,4552,10/18/2019 10:56,10/18/2019 11:34,,false,135,135,92624,3,47487,46
173151,2,710,10/07/2019 10:32,10/07/2019 11:13,,false,97,97,91939,1,43682,13
105313,2,68,07/24/2018 09:17,07/24/2018 09:30,,false,116,116,67982,1,213,4
176782,1,5414,10/29/2019 08:29,10/29/2019 08:40,,false,118,118,93175,1,391,4
11442,2,160,10/06/2016 10:32,10/06/2016 11:38,,false,,,34197,2,1679,2
163154,5,160,07/29/2019 08:30,07/29/2019 09:21,,false,118,118,88282,3,6998,25
121314,2,1192,11/01/2018 09:19,11/01/2018 10:18,,false,98,98,73573,5,27500,125
136564,5,37598,02/13/2019 14:16,02/13/2019 14:52,,false,95,95,78938,1,6230,7
136782,3,37485,02/14/2019 11:17,02/14/2019 11:46,,false,73,73,79015,1,10180,7
38465,4,409,03/22/2018 13:31,03/22/2018 13:44,,false,80,80,61906,1,35172,18
90999,1,27,04/17/2018 09:19,04/17/2018 10:09,,false,106,106,63195,1,17459,96
124384,2,4,11/19/2018 13:16,11/19/2018 13:42,,false,107,107,74581,2,32190,10
